출동서센터,출동차수,차량호수,차량동태,진행일시,관제일련번호,관제진행일시,관제내역
안심119안전센터,1,1000000811,출동보고,2024-08-01 16:42,4,2024-08-01 16:42,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]출동보고
안심119안전센터,1,1000001210,현장도착보고,2024-08-01 16:57,7,2024-08-01 16:57,[안심119-안심특별구급(구급차)][AVL 입력자(안심특별구급)]현장도착보고
안심119안전센터,1,1000001210,출동보고,2024-08-01 16:45,5,2024-08-01 16:45,[안심119-안심특별구급(구급차)][AVL 입력자(안심특별구급)]출동보고
대명119지역대,1,1000001072,출동보고,2024-08-01 16:46,9,2024-08-01 16:46,[대명지역대-대명구급(구급차)][AVL 입력자(대명구급)]출동보고
범물119안전센터,1,1000000898,출동보고,2024-08-01 16:47,11,2024-08-01 16:47,[범물119-범물펌프(호)(펌프차)][AVL 입력자(범물펌프(호))]출동보고
범물119안전센터,1,1000000898,현장도착보고,2024-08-01 16:49,14,2024-08-01 16:49,[범물119-범물펌프(호)(펌프차)][AVL 입력자(범물펌프(호))]현장도착보고
수성구급대,2,1000001163,현장도착보고,2024-08-01 16:55,20,2024-08-01 16:55,[수성구급대-수성본대1차(구급차)]현장도착보고
수성구급대,2,1000001163,출동보고,2024-08-01 16:49,13,2024-08-01 16:49,[수성구급대-수성본대1차(구급차)][AVL 입력자(수성본대1차)]출동보고
수성구조대,1,1000000779,출동보고,2024-08-01 16:45,4,2024-08-01 16:45,[수성구조대-수성구조공작(구조대차)][AVL 입력자(수성구조공작)]출동보고
수성구조대,1,1000000779,현장도착보고,2024-08-01 16:50,16,2024-08-01 16:50,[수성구조대-수성구조공작(구조대차)][AVL 입력자(수성구조공작)]현장도착보고
수성구조대,3,1000001015,현장도착보고,2024-08-01 16:52,18,2024-08-01 16:52,[수성구조대-수성구조버스(구조대차)]현장도착보고
율하119안전센터,1,1000000959,현장도착보고,2024-08-01 16:52,5,2024-08-01 16:52,[율하119-율하펌프(호)(펌프차)][AVL 입력자(율하펌프(호))]현장도착보고
율하119안전센터,1,1000000959,출동보고,2024-08-01 16:50,4,2024-08-01 16:50,[율하119-율하펌프(호)(펌프차)][AVL 입력자(율하펌프(호))]출동보고
불로119안전센터,1,1000001088,출동보고,2024-08-01 16:51,4,2024-08-01 16:51,[불로119-불로펌프(카)(펌프차)][AVL 입력자(불로펌프(카))]출동보고
불로119안전센터,1,1000001088,현장도착보고,2024-08-01 17:02,5,2024-08-01 17:02,[불로119-불로펌프(카)(펌프차)][AVL 입력자(불로펌프(카))]현장도착보고
금호119안전센터,1,1000001194,현장도착보고,2024-08-01 16:58,5,2024-08-01 16:58,[금호119-금호펌프(펌프차)][AVL 입력자(금호펌프)]현장도착보고
금호119안전센터,1,1000001194,출동보고,2024-08-01 16:54,4,2024-08-01 16:54,[금호119-금호펌프(펌프차)][AVL 입력자(금호펌프)]출동보고
119특수구조대,1,1000000862,출동보고,2024-08-01 16:53,16,2024-08-01 16:53,[119특수구조대-특구대구조버스(특수구조버스)][AVL 입력자(특구대구조버스)]출동보고
119특수구조대,1,1000001089,출동보고,2024-08-01 16:53,24,2024-08-01 16:53,[119특수구조대-드론관제지휘(특수구조대차)][AVL 입력자(드론관제지휘)]출동보고
고산119안전센터,1,1000000828,출동보고,2024-08-01 16:53,15,2024-08-01 16:53,[고산119-고산펌프(호)(펌프차)][AVL 입력자(고산펌프(호))]출동보고
고산119안전센터,1,1000000828,현장도착보고,2024-08-01 16:59,45,2024-08-01 16:59,[고산119-고산펌프(호)(펌프차)][AVL 입력자(고산펌프(호))]현장도착보고
고산119안전센터,1,1000001042,출동보고,2024-08-01 16:52,9,2024-08-01 16:52,[고산119-고산탱크(탱크차)][AVL 입력자(고산탱크)]출동보고
고산119안전센터,1,1000001205,출동보고,2024-08-01 16:54,30,2024-08-01 16:54,[고산119-고산구급(구급차)][AVL 입력자(고산구급)]출동보고
동부구조대,1,1000000580,출동보고,2024-08-01 16:52,6,2024-08-01 16:52,[동부구조대-동부구조공작(구조대차)][AVL 입력자(동부구조공작)]출동보고
동촌119안전센터,1,1000000878,출동보고,2024-08-01 16:53,21,2024-08-01 16:53,[동촌119-동촌탱크(탱크차)][AVL 입력자(동촌탱크)]출동보고
동촌119안전센터,1,1000001037,출동보고,2024-08-01 16:53,26,2024-08-01 16:53,[동촌119-동촌펌프(호)(펌프차)][AVL 입력자(동촌펌프(호))]출동보고
만촌119안전센터,1,1000000818,현장도착보고,2024-08-01 16:59,47,2024-08-01 16:59,[만촌119-만촌펌프(펌프차)][AVL 입력자(만촌펌프)]현장도착보고
만촌119안전센터,1,1000000818,출동보고,2024-08-01 16:57,38,2024-08-01 16:57,[만촌119-만촌펌프(펌프차)][AVL 입력자(만촌펌프)]출동보고
만촌119안전센터,1,1000000945,출동보고,2024-08-01 16:53,22,2024-08-01 16:53,[만촌119-만촌탱크(탱크차)][AVL 입력자(만촌탱크)]출동보고
무열로119안전센터,1,1000000830,출동보고,2024-08-01 16:53,18,2024-08-01 16:53,[무열로119-무열로펌프(펌프차)][AVL 입력자(무열로펌프)]출동보고
무열로119안전센터,1,1000000946,출동보고,2024-08-01 16:54,28,2024-08-01 16:54,[무열로119-무열로탱크(탱크차)][AVL 입력자(무열로탱크)]출동보고
신천119안전센터,1,1000000566,출동보고,2024-08-01 16:52,8,2024-08-01 16:52,[신천119-신천굴절(굴절차)][AVL 입력자(신천굴절)]출동보고
신천119안전센터,1,1000000687,출동보고,2024-08-01 16:52,10,2024-08-01 16:52,[신천119-신천탱크(탱크차)][AVL 입력자(신천탱크)]출동보고
신천119안전센터,1,1000000826,출동보고,2024-08-01 16:52,5,2024-08-01 16:52,[신천119-신천펌프(펌프차)][AVL 입력자(신천펌프)]출동보고
신천119안전센터,1,1000000905,출동보고,2024-08-01 16:52,7,2024-08-01 16:52,[신천119-신천화학(화학차)][AVL 입력자(신천화학)]출동보고
신천119안전센터,1,1000000907,출동보고,2024-08-01 16:52,11,2024-08-01 16:52,[신천119-신천조연(특수차)][AVL 입력자(신천조연)]출동보고
안심119안전센터,1,1000000762,출동보고,2024-08-01 16:53,25,2024-08-01 16:53,[안심119-안심화학(고성능)(화학차)][AVL 입력자(안심화학(고성능))]출동보고
안심119안전센터,1,1000000762,현장도착보고,2024-08-01 16:56,35,2024-08-01 16:56,[안심119-안심화학(고성능)(화학차)]현장도착보고
안심119안전센터,2,1000000811,출동보고,2024-08-01 17:12,93,2024-08-01 17:12,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]출동보고
안심119안전센터,2,1000000811,현장도착보고,2024-08-01 17:13,95,2024-08-01 17:13,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]현장도착보고
율하119구조대,1,1000000903,현장도착보고,2024-08-01 17:00,70,2024-08-01 17:00,[율하구조대-율하구조공작(구조대차)][AVL 입력자(율하구조공작)]현장도착보고
율하119구조대,1,1000000903,출동보고,2024-08-01 16:54,29,2024-08-01 16:54,[율하구조대-율하구조공작(구조대차)][AVL 입력자(율하구조공작)]출동보고
율하119안전센터,1,1000000823,출동보고,2024-08-01 16:52,12,2024-08-01 16:52,[율하119-율하탱크(탱크차)][AVL 입력자(율하탱크)]출동보고
율하119안전센터,1,1000000823,현장도착보고,2024-08-01 16:57,41,2024-08-01 16:57,[율하119-율하탱크(탱크차)]현장도착보고
율하119안전센터,1,1000000857,현장도착보고,2024-08-01 16:57,40,2024-08-01 16:57,[율하119-율하구급(구급차)]현장도착보고
율하119안전센터,1,1000000857,출동보고,2024-08-01 16:53,23,2024-08-01 16:53,[율하119-율하구급(구급차)][AVL 입력자(율하구급)]출동보고
율하119안전센터,1,1000000869,현장도착보고,2024-08-01 16:57,39,2024-08-01 16:57,[율하119-율하고가(고가차)]현장도착보고
율하119안전센터,1,1000000869,출동보고,2024-08-01 16:53,14,2024-08-01 16:53,[율하119-율하고가(고가차)][AVL 입력자(율하고가)]출동보고
현장지휘단,1,1000000882,현장도착보고,2024-08-01 17:08,83,2024-08-01 17:08,[현장지휘단-동부현장지휘(지휘차)][AVL 입력자(동부현장지휘)]현장도착보고
현장지휘단,1,1000000882,출동보고,2024-08-01 16:53,20,2024-08-01 16:53,[현장지휘단-동부현장지휘(지휘차)][AVL 입력자(동부현장지휘)]출동보고
현장지휘단,1,1000000894,출동보고,2024-08-01 16:54,27,2024-08-01 16:54,[현장지휘단-동부화재조사(화재조사차)][AVL 입력자(동부화재조사)]출동보고
현장지휘단,1,1000000894,현장도착보고,2024-08-01 17:08,84,2024-08-01 17:08,[현장지휘단-동부화재조사(화재조사차)][AVL 입력자(동부화재조사)]현장도착보고
도원119안전센터,2,1000000723,현장도착보고,2024-08-01 17:04,11,2024-08-01 17:04,[도원119-도원펌프(호)(펌프차)][AVL 입력자(도원펌프(호))]현장도착보고
도원119안전센터,2,1000000723,출동보고,2024-08-01 16:56,7,2024-08-01 16:56,[도원119-도원펌프(호)(펌프차)][AVL 입력자(도원펌프(호))]출동보고
봉덕119안전센터,1,1000001158,현장도착보고,2024-08-01 16:59,7,2024-08-01 16:59,[봉덕119-봉덕구급(구급차)][AVL 입력자(봉덕구급)]현장도착보고
봉덕119안전센터,1,1000001158,출동보고,2024-08-01 16:56,4,2024-08-01 16:56,[봉덕119-봉덕구급(구급차)][AVL 입력자(봉덕구급)]출동보고
남구119구조대,2,1000000607,현장도착보고,2024-08-01 17:27,29,2024-08-01 17:27,[남구구조대-남구구조순찰(구조대차)]현장도착보고
남구119구조대,2,1000001092,출동보고,2024-08-01 17:03,9,2024-08-01 17:03,[남구구조대-남구구조(구조대차)][AVL 입력자(남구구조)]출동보고
남구119구조대,2,1000001092,현장도착보고,2024-08-01 17:27,28,2024-08-01 17:27,[남구구조대-남구구조(구조대차)]현장도착보고
대명119지역대,1,1000001072,출동보고,2024-08-01 17:02,8,2024-08-01 17:02,[대명지역대-대명구급(구급차)][AVL 입력자(대명구급)]출동보고
대명119지역대,1,1000001072,현장도착보고,2024-08-01 17:11,11,2024-08-01 17:11,[대명지역대-대명구급(구급차)][AVL 입력자(대명구급)]현장도착보고
대명119지역대,3,1000001209,출동보고,2024-08-01 17:19,20,2024-08-01 17:19,[대명지역대-대명펌프(카)(펌프차)][AVL 입력자(대명펌프(카))]출동보고
대명119지역대,3,1000001209,현장도착보고,2024-08-01 17:25,26,2024-08-01 17:25,[대명지역대-대명펌프(카)(펌프차)][AVL 입력자(대명펌프(카))]현장도착보고
태전119안전센터,1,1000001170,현장도착보고,2024-08-01 17:16,5,2024-08-01 17:16,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]현장도착보고
태전119안전센터,1,1000001170,출동보고,2024-08-01 17:08,4,2024-08-01 17:08,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]출동보고
옥포119안전센터,1,1000000901,현장도착보고,2024-08-01 17:14,5,2024-08-01 17:14,"[옥포119-옥포펌프(호,구조대)(펌프차)][AVL 입력자(옥포펌프(호,구조대))]현장도착보고"
옥포119안전센터,1,1000000901,출동보고,2024-08-01 17:08,4,2024-08-01 17:08,"[옥포119-옥포펌프(호,구조대)(펌프차)][AVL 입력자(옥포펌프(호,구조대))]출동보고"
매곡119안전센터,1,1000001161,현장도착보고,2024-08-01 17:17,5,2024-08-01 17:17,[매곡119-매곡구급(구급차)][AVL 입력자(매곡구급)]현장도착보고
매곡119안전센터,1,1000001161,출동보고,2024-08-01 17:08,3,2024-08-01 17:08,[매곡119-매곡구급(구급차)][AVL 입력자(매곡구급)]출동보고
대현119안전센터,1,1000000825,출동보고,2024-08-01 17:25,3,2024-08-01 17:25,[대현119-대현펌프(펌프차)][AVL 입력자(대현펌프)]출동보고
대현119안전센터,1,1000000825,현장도착보고,2024-08-01 17:25,4,2024-08-01 17:25,[대현119-대현펌프(펌프차)][AVL 입력자(대현펌프)]현장도착보고
황금119안전센터,1,1000000829,출동보고,2024-08-01 17:09,3,2024-08-01 17:09,[황금119-황금펌프(펌프차)][AVL 입력자(황금펌프)]출동보고
황금119안전센터,1,1000000829,현장도착보고,2024-08-01 17:21,5,2024-08-01 17:21,[황금119-황금펌프(펌프차)][AVL 입력자(황금펌프)]현장도착보고
산격119안전센터,1,1000001148,현장도착보고,2024-08-01 17:21,5,2024-08-01 17:21,[산격119-산격구급(구급차)][AVL 입력자(산격구급)]현장도착보고
산격119안전센터,1,1000001148,출동보고,2024-08-01 17:18,4,2024-08-01 17:18,[산격119-산격구급(구급차)][AVL 입력자(산격구급)]출동보고
황금119안전센터,3,1000000829,현장도착보고,2024-08-01 17:43,12,2024-08-01 17:43,[황금119-황금펌프(펌프차)][AVL 입력자(황금펌프)]현장도착보고
황금119안전센터,3,1000000829,출동보고,2024-08-01 17:43,11,2024-08-01 17:43,[황금119-황금펌프(펌프차)][AVL 입력자(황금펌프)]출동보고
동촌119안전센터,1,1000001079,현장도착보고,2024-08-01 17:31,6,2024-08-01 17:31,[동촌119-동촌구급(구급차)][AVL 입력자(동촌구급)]현장도착보고
동촌119안전센터,1,1000001079,출동보고,2024-08-01 17:20,4,2024-08-01 17:20,[동촌119-동촌구급(구급차)][AVL 입력자(동촌구급)]출동보고
대현119안전센터,1,1000001206,현장도착보고,2024-08-01 17:27,27,2024-08-01 17:27,[대현119-대현구급(구급차)][AVL 입력자(대현구급)]현장도착보고
대현119안전센터,1,1000001206,출동보고,2024-08-01 17:21,12,2024-08-01 17:21,[대현119-대현구급(구급차)][AVL 입력자(대현구급)]출동보고
동부구조대,1,1000000580,출동보고,2024-08-01 17:20,3,2024-08-01 17:20,[동부구조대-동부구조공작(구조대차)][AVL 입력자(동부구조공작)]출동보고
동부구조대,1,1000000580,현장도착보고,2024-08-01 17:27,25,2024-08-01 17:27,[동부구조대-동부구조공작(구조대차)][AVL 입력자(동부구조공작)]현장도착보고
수성119안전센터,1,1000000917,현장도착보고,2024-08-01 17:24,17,2024-08-01 17:24,[수성119-수성펌프(카)(펌프차)][AVL 입력자(수성펌프(카))]현장도착보고
수성119안전센터,1,1000000917,출동보고,2024-08-01 17:20,7,2024-08-01 17:20,[수성119-수성펌프(카)(펌프차)][AVL 입력자(수성펌프(카))]출동보고
신천119안전센터,1,1000000687,출동보고,2024-08-01 17:20,6,2024-08-01 17:20,[신천119-신천탱크(탱크차)][AVL 입력자(신천탱크)]출동보고
신천119안전센터,1,1000000687,현장도착보고,2024-08-01 17:27,26,2024-08-01 17:27,[신천119-신천탱크(탱크차)][AVL 입력자(신천탱크)]현장도착보고
신천119안전센터,1,1000000826,현장도착보고,2024-08-01 17:27,24,2024-08-01 17:27,[신천119-신천펌프(펌프차)][AVL 입력자(신천펌프)]현장도착보고
신천119안전센터,1,1000000826,출동보고,2024-08-01 17:20,5,2024-08-01 17:20,[신천119-신천펌프(펌프차)][AVL 입력자(신천펌프)]출동보고
현장지휘단,1,1000000847,현장도착보고,2024-08-01 17:34,29,2024-08-01 17:28,[현장지휘단-수성화재조사(화재조사차)]현장도착보고
현장지휘단,1,1000000847,출동보고,2024-08-01 17:21,11,2024-08-01 17:21,[현장지휘단-수성화재조사(화재조사차)][AVL 입력자(수성화재조사)]출동보고
현장지휘단,1,1000001177,출동보고,2024-08-01 17:21,10,2024-08-01 17:21,[현장지휘단-수성현장지휘(지휘차)][AVL 입력자(수성현장지휘)]출동보고
현장지휘단,1,1000001177,현장도착보고,2024-08-01 17:34,28,2024-08-01 17:28,[현장지휘단-수성현장지휘(지휘차)]현장도착보고
상동119안전센터,1,1000000965,출동보고,2024-08-01 17:24,4,2024-08-01 17:24,[상동119-상동구급(수성예비)(구급차)][AVL 입력자(상동구급(수성예비))]출동보고
상동119안전센터,1,1000000965,현장도착보고,2024-08-01 17:30,5,2024-08-01 17:30,[상동119-상동구급(수성예비)(구급차)][AVL 입력자(상동구급(수성예비))]현장도착보고
복현119지역대,1,1000001077,현장도착보고,2024-08-01 17:33,7,2024-08-01 17:33,[복현지역대-복현구급(구급차)][AVL 입력자(복현구급)]현장도착보고
복현119지역대,1,1000001077,출동보고,2024-08-01 17:24,4,2024-08-01 17:24,[복현지역대-복현구급(구급차)][AVL 입력자(복현구급)]출동보고
